,DOI,filename,Material Name,Temperature (K),Equivalent CO2 Pressure (bar),Loading Estimate,Loading Units
5256,10.1039/c5dt02379c,10.1039c5dt02379c.Isotherm2,MIL-96-A1,298,0.00040530000000000004,0.005935370412536833,mmol/g
5257,10.1039/c5dt02379c,10.1039c5dt02379c.Isotherm3,MIL-96-A2,298,0.00040530000000000004,0.005039418809879581,mmol/g
5258,10.1039/c5dt02379c,10.1039c5dt02379c.Isotherm4,MIL-96,298,0.00040530000000000004,0.005452787577154466,mmol/g
5259,10.1039/c5dt02379c,10.1039c5dt02379c.Isotherm5,MIL-96-M1,298,0.00040530000000000004,0.004840972725146199,mmol/g
5260,10.1039/c5dt02379c,10.1039c5dt02379c.Isotherm6,MIL-96-M2,298,0.00040530000000000004,0.007450946027033363,mmol/g
5261,10.1039/c5dt02379c,10.1039c5dt02379c.Isotherm7,MIL-96-M3,298,0.00040530000000000004,0.003560161520467837,mmol/g
5262,10.1039/c5dt02379c,10.1039c5dt02379c.Isotherm8,MIL-96,298,0.00040530000000000004,0.004818664360424576,mmol/g
5263,10.1039/c5dt03137k,10.1039c5dt03137k.Isotherm1,Mg-MOF-74,298,0.00040530000000000004,0.062088461769834354,mmol/g
5264,10.1039/c5dt03137k,10.1039c5dt03137k.Isotherm10,Mg-MOF-74,298,0.00040530000000000004,0.00040530000000000004,mmol/g
5265,10.1039/c5dt03137k,10.1039c5dt03137k.Isotherm11,CPO-27-Mg-c,298,0.00040530000000000004,0.6876710165184244,mmol/g
5266,10.1039/c5dt03137k,10.1039c5dt03137k.Isotherm12,CPO-27-Mg-c,298,0.00040530000000000004,0.4243705857028113,mmol/g
5267,10.1039/c5dt03137k,10.1039c5dt03137k.Isotherm17,Mg-MOF-74,298,0.00040530000000000004,0.004131253095487933,mmol/g
5268,10.1039/c5dt03137k,10.1039c5dt03137k.Isotherm18,CPO-27-Mg(16%),298,0.00040530000000000004,0.0017959932484390231,mmol/g
5269,10.1039/c5dt03137k,10.1039c5dt03137k.Isotherm19,CPO-27-Mg(33%),298,0.00040530000000000004,0.0024774781182599465,mmol/g
5270,10.1039/c5dt03137k,10.1039c5dt03137k.Isotherm2,CPO-27-Mg-a,298,0.00040530000000000004,1.6981645539568346,mmol/g
5271,10.1039/c5dt03137k,10.1039c5dt03137k.Isotherm20,CPO-27-Mg(50%),298,0.00040530000000000004,0.001358611798465575,mmol/g
5272,10.1039/c5dt03137k,10.1039c5dt03137k.Isotherm21,CPO-27-Mg(67%),298,0.00040530000000000004,0.0013897336471877647,mmol/g
5273,10.1039/c5dt03137k,10.1039c5dt03137k.Isotherm22,CPO-27-Mg(83%),298,0.00040530000000000004,0.003098222240647387,mmol/g
5274,10.1039/c5dt03137k,10.1039c5dt03137k.Isotherm3,CPO-27-Mg-b,298,0.00040530000000000004,0.459674702092415,mmol/g
5275,10.1039/c5dt03137k,10.1039c5dt03137k.Isotherm30,CPO-27-Mg(16%),298,0.00040530000000000004,0.001730626163484487,mmol/g
5276,10.1039/c5dt03137k,10.1039c5dt03137k.Isotherm4,CPO-27-Mg-c,298,0.00040530000000000004,0.2958336643417611,mmol/g
5277,10.1039/c5dt03137k,10.1039c5dt03137k.Isotherm5,Mg-MOF-74,323,0.0004393016778523491,0.023582654040642304,mmol/g
5278,10.1039/c5dt03137k,10.1039c5dt03137k.Isotherm6,CPO-27-Mg-c,323,0.0004393016778523491,0.2151932641684005,mmol/g
5279,10.1039/c5dt03137k,10.1039c5dt03137k.Isotherm8,CPO-27-Mg-c,323,0.0004393016778523491,0.0009730021348525054,mmol/g
5280,10.1039/c5dt03137k,10.1039c5dt03137k.Isotherm9,Mg-MOF-74,298,0.00040530000000000004,0.00040530000000000004,mmol/g
5281,10.1039/c5dt03570h,10.1039c5dt03570h.Isotherm1,MOF [Cu(tzbc)2],273,0.00037129832214765105,0.0038973323318040403,mmol/g
5282,10.1039/c5dt03570h,10.1039c5dt03570h.Isotherm2,MOF [Cu(tzbc)2],298,0.00040530000000000004,0.0028724838281094555,mmol/g
5283,10.1039/c5nj00011d,10.1039c5nj00011d.Isotherm1,[Zn(TeGly)]n,273,0.00037129832214765105,0.001501995121664001,wt%
5284,10.1039/c5nj00524h,10.1039c5nj00524h.Isotherm2,IRMOF (N subsituted),298,0.00040530000000000004,0.00022944653488832613,mmol/g
5285,10.1039/c5nj00524h,10.1039c5nj00524h.Isotherm3,IRMOF (catenated),298,0.00040530000000000004,0.0006118614537580415,mmol/g
5286,10.1039/c5nj01639h,10.1039c5nj01639h.Isotherm1,Zn2(L)(oba)2*2DMF*2H2O,273,0.00037129832214765105,6.159144348878048e-06,mmol/g
5287,10.1039/c5ra01183c,10.1039c5ra01183c.Isotherm10,10GO-ZIF,273,0.00037129832214765105,0.0005571924583842373,mmol/g
5288,10.1039/c5ra01183c,10.1039c5ra01183c.Isotherm11,3GO-ZIF,273,0.00037129832214765105,0.0003704601043524215,mmol/g
5289,10.1039/c5ra01183c,10.1039c5ra01183c.Isotherm12,ZIF-8,273,0.00037129832214765105,0.0005306453952721444,mmol/g
5290,10.1039/c5ra01183c,10.1039c5ra01183c.Isotherm7,GO,273,0.00037129832214765105,0.00023472214268307665,mmol/g
5291,10.1039/c5ra01183c,10.1039c5ra01183c.Isotherm8,10GO-ZIF-M,273,0.00037129832214765105,0.0003083626466990006,mmol/g
5292,10.1039/c5ra01183c,10.1039c5ra01183c.Isotherm9,15GO-ZIF,273,0.00037129832214765105,0.0007428774023470055,mmol/g
5293,10.1039/c5ra02756j,10.1039c5ra02756j.Isotherm2,NJFU-2a,273,0.00037129832214765105,0.5151872503895744,wt%
5294,10.1039/c5ra02756j,10.1039c5ra02756j.Isotherm3,NJFU-2a,298,0.00040530000000000004,0.026699933528628497,wt%
5295,10.1039/c5ra02756j,10.1039c5ra02756j.Isotherm4,NJFU-2a,313,0.0004257010067114095,0.018815984496644296,wt%
5296,10.1039/c5ra02935j,10.1039c5ra02935j.Isotherm1,Eu3+@{[NH2(CH3)2][Zn(atz)(ox)]$H2O}n,273,0.00037129832214765105,0.005386754469921736,mmol/g
5297,10.1039/c5ra02935j,10.1039c5ra02935j.Isotherm2,Eu3+@{[NH2(CH3)2][Zn(atz)(ox)]$H2O}n,273,0.00037129832214765105,0.005386754469921736,mmol/g
5298,10.1039/c5ra02935j,10.1039c5ra02935j.Isotherm3,{[NH2(CH3)2][Zn(atz)(ox)]$H2O}n,273,0.00037129832214765105,0.008438248385550799,mmol/g
5299,10.1039/c5ra04295j,10.1039c5ra04295j.Isotherm4,NUS-5,273,0.00037129832214765105,0.00230964249991483,mmol/g
5300,10.1039/c5ra04295j,10.1039c5ra04295j.Isotherm6,NUS-5,298,0.00040530000000000004,0.0015453219178082193,mmol/g
5301,10.1039/c5ra12700a,10.1039c5ra12700a.Isotherm4,ZJU-8a,273,0.00037129832214765105,0.004871621931658281,mmol/g
5302,10.1039/c5ra12700a,10.1039c5ra12700a.Isotherm7,ZJU-8a,298,0.00040530000000000004,0.003958194296245999,mmol/g
5303,10.1039/c5sc00614g,10.1039c5sc00614g.Isotherm5,Y-ftw-MOF-2,298,0.00040530000000000004,0.0013332694601310142,mmol/g
5304,10.1039/c5sc01191d,10.1039c5sc01191d.Isotherm1,dmen-Mg2(dopdc),313,0.0004257010067114095,0.0008057791217271003,mmol/g
5305,10.1039/c5sc01191d,10.1039c5sc01191d.Isotherm2,dmen-Mg2(dopdc),323,0.0004393016778523491,7.891147410913e-06,mmol/g
5306,10.1039/c5sc01191d,10.1039c5sc01191d.Isotherm6,dmen-Mg2(dopdc),298,0.00040530000000000004,0.0008589021144164759,mmol/g
5307,10.1039/c5sc01796c,10.1039c5sc01796c.Isotherm10,[Co2(ndc)2(bpy)],298,0.00040530000000000004,0.041959840627959495,mmol/g
5308,10.1039/c5ta00720h,10.1039c5ta00720h.Isotherm4,TbL,293,0.00039849966442953024,0.0033235859642032806,mmol/g
5309,10.1039/c5ta01776a,10.1039c5ta01776a.Isotherm10,SNS2-10,273,0.00037129832214765105,0.045343185865001294,mmol/g
5310,10.1039/c5ta01776a,10.1039c5ta01776a.Isotherm11,SNS2-10,298,0.00040530000000000004,0.014694743611876657,mmol/g
5311,10.1039/c5ta01776a,10.1039c5ta01776a.Isotherm12,SNS2-10,323,0.0004393016778523491,0.015090001211927672,mmol/g
5312,10.1039/c5ta01776a,10.1039c5ta01776a.Isotherm13,SNS2-20,273,0.00037129832214765105,0.8989964311527008,mmol/g
5313,10.1039/c5ta01776a,10.1039c5ta01776a.Isotherm14,SNS2-20,298,0.00040530000000000004,0.017042408141860844,mmol/g
5314,10.1039/c5ta01776a,10.1039c5ta01776a.Isotherm15,SNS2-20,323,0.0004393016778523491,0.012804935155526364,mmol/g
5315,10.1039/c5ta01776a,10.1039c5ta01776a.Isotherm4,NS1,298,0.00040530000000000004,0.0063052605232619486,mmol/g
5316,10.1039/c5ta01776a,10.1039c5ta01776a.Isotherm5,NS2,298,0.00040530000000000004,0.002758699667668935,mmol/g
5317,10.1039/c5ta01776a,10.1039c5ta01776a.Isotherm6,NS3,298,0.00040530000000000004,0.0021018416725277823,mmol/g
5318,10.1039/c5ta01776a,10.1039c5ta01776a.Isotherm7,NS2,273,0.00037129832214765105,0.005101444427843655,mmol/g
5319,10.1039/c5ta01776a,10.1039c5ta01776a.Isotherm8,NS2,298,0.00040530000000000004,0.002771429372019078,mmol/g
5320,10.1039/c5ta01776a,10.1039c5ta01776a.Isotherm9,NS2,323,0.0004393016778523491,0.0014985188781277135,mmol/g
5321,10.1039/c5ta02357b,10.1039c5ta02357b.Isotherm11,mmen-Mg2(dondc),298,0.00040530000000000004,0.1844777509615385,mmol/g
5322,10.1039/c5ta02357b,10.1039c5ta02357b.Isotherm12,mmen-Mg2(dondc),313,0.0004257010067114095,0.55210674112362,mmol/g
5323,10.1039/c5ta02357b,10.1039c5ta02357b.Isotherm14,ppz-Mg2(dondc),298,0.00040530000000000004,0.10486870855263158,mmol/g
5324,10.1039/c5ta02357b,10.1039c5ta02357b.Isotherm15,ppz-Mg2(dondc),313,0.0004257010067114095,0.2696277903717089,mmol/g
5325,10.1039/c5ta02357b,10.1039c5ta02357b.Isotherm5,Mg2(dondc),298,0.00040530000000000004,0.2645418648648649,mmol/g
5326,10.1039/c5ta02357b,10.1039c5ta02357b.Isotherm6,Mg2(dondc),313,0.0004257010067114095,0.1532523624161074,mmol/g
5327,10.1039/c5ta02357b,10.1039c5ta02357b.Isotherm8,en-Mg2(dondc),298,0.00040530000000000004,0.3467577139534884,mmol/g
5328,10.1039/c5ta02357b,10.1039c5ta02357b.Isotherm9,en-Mg2(dondc),313,0.0004257010067114095,0.29577736989453496,mmol/g
5329,10.1039/c5ta03361f,10.1039c5ta03361f.Isotherm1,LMOF-1a,273,0.00037129832214765105,6.593406945555656e-05,mmol/g
5330,10.1039/c5ta03361f,10.1039c5ta03361f.Isotherm2,LMOF-1a,298,0.00040530000000000004,3.0035370644602734e-05,mmol/g
5331,10.1039/c5ta03493k,10.1039c5ta03493k.Isotherm2,[Ni2(m2-OH)(COO)2],295,0.00040121979865771816,0.001859182278152784,mmol/g
5332,10.1039/c5ta03493k,10.1039c5ta03493k.Isotherm3,[Ni2(m2-OH)(COO)2],273,0.00037129832214765105,0.004596432841112536,mmol/g
5333,10.1039/c5ta03493k,10.1039c5ta03493k.Isotherm4,[Ni2(m2-OH)(COO)2],283,0.00038489899328859065,0.0038778228832028246,mmol/g
5334,10.1039/c5ta03493k,10.1039c5ta03493k.Isotherm7,[Ni2(m2-OH)(COO)2],273,0.00037129832214765105,0.005314905904702767,mmol/g
5335,10.1039/c5ta05964j,10.1039c5ta05964j.Isotherm1,PMO,298,0.00040530000000000004,0.00021750226243270803,mmol/g
5336,10.1039/c5ta05964j,10.1039c5ta05964j.Isotherm3,Al-PMO50,298,0.00040530000000000004,0.001115058440292991,mmol/g
5337,10.1039/c5ta05997f,10.1039c5ta05997f.Isotherm1,UiO-66,298,0.00040530000000000004,0.0012809654289978798,mmol/g
5338,10.1039/c5ta05997f,10.1039c5ta05997f.Isotherm2,UiO-66-EA,298,0.00040530000000000004,0.01569510032854164,mmol/g
5339,10.1039/c5ta05997f,10.1039c5ta05997f.Isotherm3,UiO-66,305,0.00041482046979865776,0.0010731072172899129,mmol/g
5340,10.1039/c5ta05997f,10.1039c5ta05997f.Isotherm4,UiO-66-EA,305,0.00041482046979865776,0.009282292670853266,mmol/g
5341,10.1039/c5ta05997f,10.1039c5ta05997f.Isotherm5,UiO-66-EA,313,0.0004257010067114095,0.008243774316742976,mmol/g
5342,10.1039/c5ta05997f,10.1039c5ta05997f.Isotherm6,UiO-66,313,0.0004257010067114095,0.0006417460455218533,mmol/g
5343,10.1039/c5ta08436a,10.1039c5ta08436a.Isotherm10,NAHA-2,273,0.00037129832214765105,0.00927582772651007,mmol/g
5344,10.1039/c5ta08436a,10.1039c5ta08436a.Isotherm11,NAHA-4,273,0.00037129832214765105,0.026511119747469006,mmol/g
5345,10.1039/c5ta08436a,10.1039c5ta08436a.Isotherm27,PHA,273,0.00037129832214765105,0.004785471976491664,mmol/g
5346,10.1039/c5ta08436a,10.1039c5ta08436a.Isotherm28,NAHA-0.5,273,0.00037129832214765105,0.009087802438793837,mmol/g
5347,10.1039/c5ta08436a,10.1039c5ta08436a.Isotherm29,NAHA-1,273,0.00037129832214765105,0.16452815956894765,mmol/g
5348,10.1039/c5ta08436a,10.1039c5ta08436a.Isotherm30,NAHA-2,273,0.00037129832214765105,0.020921997420302017,mmol/g
5349,10.1039/c5ta08436a,10.1039c5ta08436a.Isotherm31,NAHA-4,273,0.00037129832214765105,0.02348992533487542,mmol/g
5350,10.1039/c5ta08436a,10.1039c5ta08436a.Isotherm32,NAHA-2,273,0.00037129832214765105,0.013998950253945222,mmol/g
5351,10.1039/c5ta08436a,10.1039c5ta08436a.Isotherm33,NAHA-2,298,0.00040530000000000004,0.007180806250000001,mmol/g
5352,10.1039/c5ta08436a,10.1039c5ta08436a.Isotherm34,NAHA-2,323,0.0004393016778523491,0.0037809647967469973,mmol/g
5353,10.1039/c5ta08436a,10.1039c5ta08436a.Isotherm7,PHA,273,0.00037129832214765105,0.00738353234899329,mmol/g
5354,10.1039/c5ta08436a,10.1039c5ta08436a.Isotherm8,NAHA-0.5,273,0.00037129832214765105,0.009518738804148873,mmol/g
5355,10.1039/c5ta08436a,10.1039c5ta08436a.Isotherm9,NAHA-1,273,0.00037129832214765105,0.012959342827181208,mmol/g
5356,10.1039/c6ce00057f,10.1039c6ce00057f.Isotherm1,[Cd(btzb)(bib)(H2O)]n·(DMAC)n·(H2O)2n,273,0.00037129832214765105,0.00027958411390117943,mmol/g
5357,10.1039/c6ce00057f,10.1039c6ce00057f.Isotherm2,[Cd(btzb)(bib)(H2O)]n·(DMAC)n·(H2O)2n,296,0.0004025798657718121,0.005034676862419238,mmol/g
5358,10.1039/c6cp06036f,10.1039c6cp06036f.Isotherm11,ZIF-78,298,0.00040530000000000004,5.6588844123367614e-05,mmol/g
5359,10.1039/c6cp06036f,10.1039c6cp06036f.Isotherm14,ZIF-79,298,0.00040530000000000004,5.6588844123367614e-05,mmol/g
5360,10.1039/c6cp06036f,10.1039c6cp06036f.Isotherm17,ZIF-80,298,0.00040530000000000004,5.6588844123367614e-05,mmol/g
5361,10.1039/c6cp06036f,10.1039c6cp06036f.Isotherm2,ZIF-68,298,0.00040530000000000004,5.6588844123367614e-05,mmol/g
5362,10.1039/c6cp06036f,10.1039c6cp06036f.Isotherm20,ZIF-81,298,0.00040530000000000004,5.6588844123367614e-05,mmol/g
5363,10.1039/c6cp06036f,10.1039c6cp06036f.Isotherm23,ZIF-82,298,0.00040530000000000004,5.6588844123367614e-05,mmol/g
5364,10.1039/c6cp06036f,10.1039c6cp06036f.Isotherm37,ZIF-69 entire crystal,298,0.00040530000000000004,0.012147100000000003,molecules/unitcell
5365,10.1039/c6cp06036f,10.1039c6cp06036f.Isotherm38,ZIF-69 gme cavities,298,0.00040530000000000004,0.0058683152791381005,molecules/unitcell
5366,10.1039/c6cp06036f,10.1039c6cp06036f.Isotherm39,ZIF-69 kno cavities,298,0.00040530000000000004,0.007870061671469742,molecules/unitcell
5367,10.1039/c6cp06036f,10.1039c6cp06036f.Isotherm5,ZIF-69,298,0.00040530000000000004,5.6588844123367614e-05,mmol/g
5368,10.1039/c6cp06036f,10.1039c6cp06036f.Isotherm8,ZIF-70,298,0.00040530000000000004,5.6588844123367614e-05,mmol/g
5369,10.1039/c7cp02993d,10.1039c7cp02993d.Isotherm2,C214H180O24N2,273,0.00037129832214765105,0.00032442933153897536,molecules/unitcell
5370,10.1039/c7cp02993d,10.1039c7cp02993d.Isotherm3,C214H180O24N2,283,0.00038489899328859065,0.00032542585214994084,molecules/unitcell
5371,10.1039/c7cp02993d,10.1039c7cp02993d.Isotherm4,C214H180O24N2,293,0.00039849966442953024,0.0002917456961177485,molecules/unitcell
5372,10.1039/c7cp02993d,10.1039c7cp02993d.Isotherm5,C214H180O24N2,303,0.00041210033557046984,0.00030018352968728273,molecules/unitcell
5373,10.1039/c7cp02993d,10.1039c7cp02993d.Isotherm6,C214H180O24N2,313,0.0004257010067114095,0.0002860736384017826,molecules/unitcell
5374,10.1039/c7cp02993d,10.1039c7cp02993d.Isotherm7,C214H180O24N2,323,0.0004393016778523491,0.00029310462234575125,molecules/unitcell
5375,10.1039/c7cp03841k,10.1039c7cp03841k.Isotherm1,AlPO-17(ERI),273,0.00037129832214765105,0.001769183582016147,mmol/g
5376,10.1039/c7cp03841k,10.1039c7cp03841k.Isotherm10,AlPO-18(AEI),293,0.00039849966442953024,0.0011170843226588649,mmol/g
5377,10.1039/c7cp03841k,10.1039c7cp03841k.Isotherm11,AlPO-18(AEI),293,0.00039849966442953024,0.0006461625904254088,mmol/g
5378,10.1039/c7cp03841k,10.1039c7cp03841k.Isotherm12,AlPO-53(AEN),273,0.00037129832214765105,0.0029406827114093963,mmol/g
5379,10.1039/c7cp03841k,10.1039c7cp03841k.Isotherm13,AlPO-53(AEN),273,0.00037129832214765105,0.0028246159373574646,mmol/g
5380,10.1039/c7cp03841k,10.1039c7cp03841k.Isotherm14,AlPO-53(AEN),273,0.00037129832214765105,0.002565409834186044,mmol/g
5381,10.1039/c7cp03841k,10.1039c7cp03841k.Isotherm15,AlPO-53(AEN),293,0.00039849966442953024,0.0012293170789548188,mmol/g
5382,10.1039/c7cp03841k,10.1039c7cp03841k.Isotherm16,AlPO-53(AEN),293,0.00039849966442953024,0.00124097221021789,mmol/g
5383,10.1039/c7cp03841k,10.1039c7cp03841k.Isotherm2,AlPO-17(ERI),273,0.00037129832214765105,0.0016121043326547165,mmol/g
5384,10.1039/c7cp03841k,10.1039c7cp03841k.Isotherm3,AlPO-17(ERI),273,0.00037129832214765105,0.002316668949596865,mmol/g
5385,10.1039/c7cp03841k,10.1039c7cp03841k.Isotherm4,AlPO-17(ERI),293,0.00039849966442953024,0.0007742225412369664,mmol/g
5386,10.1039/c7cp03841k,10.1039c7cp03841k.Isotherm5,AlPO-17(ERI),293,0.00039849966442953024,0.0009824621128462095,mmol/g
5387,10.1039/c7cp03841k,10.1039c7cp03841k.Isotherm6,AlPO-18(AEI),273,0.00037129832214765105,0.0021968120470192984,mmol/g
5388,10.1039/c7cp03841k,10.1039c7cp03841k.Isotherm7,AlPO-18(AEI),273,0.00037129832214765105,0.0022752538374418117,mmol/g
5389,10.1039/c7cp03841k,10.1039c7cp03841k.Isotherm8,AlPO-18(AEI),273,0.00037129832214765105,0.0011704959984804358,mmol/g
5390,10.1039/c7cp03841k,10.1039c7cp03841k.Isotherm9,AlPO-18(AEI),293,0.00039849966442953024,0.0015255944239594664,mmol/g
5391,10.1039/c7dt03255b,10.1039c7dt03255b.Isotherm2,InOF-15,273,0.00037129832214765105,0.0067509618577463355,mmol/g
5392,10.1063/1.4902816,10.10631.4902816.Isotherm5,Mg-MOF-74@SBA-15(1'),293,0.00039849966442953024,0.0075607761129936535,ml/g
5393,10.1063/1.4902816,10.10631.4902816.Isotherm6,Mg-MOF-74@SBA-15(1'),293,0.00039849966442953024,0.026500260632337656,ml/g
5394,10.1063/1.4902816,10.10631.4902816.Isotherm7,Mg-MOF-74@SBA-15(2'),293,0.00039849966442953024,0.00165553027511245,ml/g
5395,10.1063/1.4902816,10.10631.4902816.Isotherm8,Mg-MOF-74@SBA-15(2'),293,0.00039849966442953024,0.01453923444677823,ml/g
5396,10.1080/01496390701512034,10.108001496390701512034.Isotherm1,Silicalite MFI,313,0.0004257010067114095,0.0017645607747852447,mmol/g
5397,10.1080/01496390701512034,10.108001496390701512034.Isotherm2,Silicalite MFI,313,0.0004257010067114095,0.001260400553418032,mmol/g
5398,10.1080/01496390701512034,10.108001496390701512034.Isotherm27,Silicalite MFI,313,0.0004257010067114095,0.0033347724653982475,mmol/g
5399,10.1080/01496390802282347,10.108001496390802282347.isotherm10a,MOF-508,303,0.00041210033557046984,0.000687506005870955,mmol/g
5400,10.1080/01496390802282347,10.108001496390802282347.isotherm11a,MOF-508,323,0.0004393016778523491,0.00040532386466603313,mmol/g
5401,10.1080/01496390802282347,10.108001496390802282347.isotherm1a,MOF-508,303,0.00041210033557046984,0.0008591858477996632,mmol/g
5402,10.1080/01496390802282347,10.108001496390802282347.isotherm2a,MOF-508,323,0.0004393016778523491,0.001126634107806519,mmol/g
5403,10.1080/01496390802282347,10.108001496390802282347.isotherm4a,MOF-508,303,0.00041210033557046984,0.0007369442856834651,mmol/g
5404,10.1080/01496390802282347,10.108001496390802282347.isotherm5a,MOF-508,323,0.0004393016778523491,0.00046926747043363117,mmol/g
5405,10.1080/01496390802282347,10.108001496390802282347.Isotherm61,MOF-508b,303,0.00041210033557046984,0.0007492733374008543,mmol/g
5406,10.1080/01496390802282347,10.108001496390802282347.Isotherm62,MOF-508b,323,0.0004393016778523491,0.0006150223489932888,mmol/g
5407,10.1080/01496390802282347,10.108001496390802282347.Isotherm78,MOF-508b,303,0.00041210033557046984,0.0007318909278640822,mmol/g
5408,10.1080/01496390802282347,10.108001496390802282347.isotherm7a,MOF-508,303,0.00041210033557046984,0.0006878292091555166,mmol/g
5409,10.1080/01496390802282347,10.108001496390802282347.Isotherm81,MOF-508b,323,0.0004393016778523491,0.001122111733518673,mmol/g
5410,10.1080/01496390802282347,10.108001496390802282347.isotherm8a,MOF-508,323,0.0004393016778523491,0.0005027886857019302,mmol/g
5411,10.1080/01496395.2010.513360,10.108001496395.2010.513360.Isotherm1,Zeolite 5A,303,0.00041210033557046984,0.038464344697028974,mmol/g
5412,10.1080/01496395.2010.513360,10.108001496395.2010.513360.Isotherm2,Zeolite 5A,303,0.00041210033557046984,0.06143289306559387,mmol/g
5413,10.1080/01496395.2011.557026,10.108001496395.2011.557026.Isotherm10,MOF-50T,300,0.00040802013422818796,0.00019507305586156782,mmol/g
5414,10.1080/01496395.2011.557026,10.108001496395.2011.557026.Isotherm11,MOF-100T,300,0.00040802013422818796,0.00020034704324390252,mmol/g
5415,10.1080/01496395.2011.557026,10.108001496395.2011.557026.Isotherm12,MOF-75T,300,0.00040802013422818796,5.00758514890014e-05,mmol/g
5416,10.1080/01496395.2011.557026,10.108001496395.2011.557026.Isotherm5,MOF-130T,300,0.00040802013422818796,0.001866502318537567,mmol/g
5417,10.1080/01496395.2011.557026,10.108001496395.2011.557026.Isotherm6,MOF-50T,300,0.00040802013422818796,0.001866502318537567,mmol/g
5418,10.1080/01496395.2011.557026,10.108001496395.2011.557026.Isotherm7,MOF-100T,300,0.00040802013422818796,0.00020801583447842354,mmol/g
5419,10.1080/01496395.2011.557026,10.108001496395.2011.557026.Isotherm8,MOF-75T,300,0.00040802013422818796,7.41146425361431e-05,mmol/g
5420,10.1080/01496395.2011.557026,10.108001496395.2011.557026.Isotherm9,MOF-130T,300,0.00040802013422818796,0.0017934495857082466,mmol/g
5421,10.1080/01496395.2013.812118,10.108001496395.2013.812118.Isotherm10,SAPO-34,298,0.00040530000000000004,0.0001076307632956558,mmol/g
5422,10.1080/01496395.2013.812118,10.108001496395.2013.812118.Isotherm9,Pure mullite,298,0.00040530000000000004,7.134603551950776e-06,mmol/g
5423,10.1080/01496395.2017.1345942,10.108001496395.2017.1345942.Isotherm1,Zeolite 13X,298,0.00040530000000000004,0.0075964982649842265,mmol/g
5424,10.1080/01496395.2017.1345942,10.108001496395.2017.1345942.Isotherm6,Zeolite 13X,298,0.00040530000000000004,0.013944448287671234,mmol/g
5425,10.1080/08927020902865923,10.108008927020902865923.isotherm4,Zeolite MFI,273,0.00037129832214765105,0.003765205930169551,mmol/g
5426,10.1080/08927020902865923,10.108008927020902865923.isotherm5,Zeolite MFI,273,0.00037129832214765105,0.0020005008927465,mmol/g
5427,10.1080/08927020902865923,10.108008927020902865923.isotherm6,Zeolite MFI,273,0.00037129832214765105,0.001739468225546957,mmol/g
5428,10.1080/08927020902865923,10.108008927020902865923.isotherm7,Zeolite MFI,273,0.00037129832214765105,0.00020957347058369943,mmol/g
5429,10.1080/08927020902865923,10.108008927020902865923.isotherm8,Zeolite MFI,273,0.00037129832214765105,0.0036329683968053653,mmol/g
5430,10.1080/08927020902988865,10.108008927020902988865.Isotherm5,CuBTC,298,0.00040530000000000004,0.008137718677749643,wt%
5431,10.1080/08927020902988865,10.108008927020902988865.Isotherm5-1,CuBTC,298,0.00040530000000000004,0.006912791785424673,wt%
5432,10.1080/08927022.2011.583648,10.108008927022.2011.583648.isotherm14,ZIF-79,298,0.00040530000000000004,0.008406236257618131,mmol/g
5433,10.1080/08927022.2011.583648,10.108008927022.2011.583648.isotherm15,ZIF-79,298,0.00040530000000000004,0.003047260212755107,mmol/g
5434,10.1080/08927022.2011.583648,10.108008927022.2011.583648.isotherm16,ZIF-79,298,0.00040530000000000004,0.0017075115562993073,mmol/g
5435,10.1080/08927022.2011.583648,10.108008927022.2011.583648.isotherm18,ZIF-78,298,0.00040530000000000004,0.0010642236791593759,mmol/g
5436,10.1080/08927022.2011.583648,10.108008927022.2011.583648.isotherm25,ZIF-79,298,0.00040530000000000004,0.004033216989019564,mmol/g
5437,10.1080/08927022.2011.583648,10.108008927022.2011.583648.isotherm26,ZIF-79,298,0.00040530000000000004,0.0012729803024879981,mmol/g
5438,10.1080/08927022.2011.583648,10.108008927022.2011.583648.isotherm6,ZIF-78,298,0.00040530000000000004,0.004531912360275559,mmol/g
5439,10.1080/08927022.2011.602974,10.108008927022.2011.602974.Isotherm1,Na-Rho-ZMOF,298,0.00040530000000000004,0.00340852255433733,mmol/g
5440,10.1080/08927022.2011.602974,10.108008927022.2011.602974.Isotherm13,Na-Rho-ZMOF,298,0.00040530000000000004,0.3287902331799398,mmol/g
5441,10.1080/08927022.2011.602974,10.108008927022.2011.602974.Isotherm14,Li-Rho-ZMOF,298,0.00040530000000000004,0.37780476076465064,mmol/g
5442,10.1080/08927022.2011.602974,10.108008927022.2011.602974.Isotherm15,NH4-Rho-ZMOF,298,0.00040530000000000004,0.06000740226919456,mmol/g
5443,10.1080/08927022.2011.602974,10.108008927022.2011.602974.Isotherm16,Mg-Rho-ZMOF,298,0.00040530000000000004,2.276848635087291,mmol/g
5444,10.1080/08927022.2011.602974,10.108008927022.2011.602974.Isotherm17,Sr-Rho-ZMOF,298,0.00040530000000000004,1.7380231271428384,mmol/g
5445,10.1080/08927022.2011.602974,10.108008927022.2011.602974.Isotherm18,Al-Rho-ZMOF,298,0.00040530000000000004,2.245361369844505,mmol/g
5446,10.1080/08927022.2011.602974,10.108008927022.2011.602974.Isotherm2,Li-Rho-ZMOF,298,0.00040530000000000004,0.0035847497040521355,mmol/g
